"congno","sticpsr","cd","stalpha","occup","score1","score2","year","stgj","po","dv","dvp","redist","i2","demqa","i1","demqal","nstate","dpvote","normvote","dvfix","dvpfix"
80,34,12,"MISSOUR","0",0.403,-0.118,48,25,1,0.552,0.418,0,-1,0,-1,-1,"Missouri",NA,NA,0.58,0.438
80,34,13,"MISSOUR","0",-0.645,-0.345,48,25,1,0.706,0.548,0,1,0,0,NA,"Missouri",NA,NA,0.678,0.548
80,64,1,"MONTANA","0",-0.35,-0.106,48,26,0,0.682,0.576,0,1,1,1,1,"Montana",NA,NA,0.654,0.556
80,64,2,"MONTANA","0",0.358,-0.011,48,26,0,0.49,0.455,0,-1,-1,-1,0,"Montana",NA,NA,0.518,0.475
80,35,1,"NEBRASK","0",0.454,0.121,48,27,1,0.428,0.336,0,-1,0,-1,0,"Nebraska",NA,NA,0.456,0.356
80,35,2,"NEBRASK","0",0.669,0.127,48,27,0,0.514,0.417,0,-1,-1,-1,-1,"Nebraska",NA,NA,0.542,0.437
80,35,3,"NEBRASK","0",0.371,-0.008,48,27,0,0.352,0.239,0,-1,-1,-1,-1,"Nebraska",NA,NA,0.38,0.259
80,35,4,"NEBRASK","0",0.43,0.105,48,27,0,0.364,0.287,0,-1,-1,-1,-1,"Nebraska",NA,NA,0.392,0.307
80,65,1,"NEVADA","0",0.275,-0.247,48,28,1,0.507,0.412,0,-1,0,0,0,"Nevada",NA,NA,0.535,0.412
80,4,1,"NEW","HAM",0,0.24,-0.096,48,29,1,0.442,0.403,0,-1,0,-1,"0","New_Hamp",NA,NA,0.47
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,4,2,"NEW","HAM",0,0.339,-0.071,48,29,0,0.421,0.351,0,-1,-1,0,"-1","New_Hamp",NA,NA,0.449
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,1,"NEW","JER",0,0.101,-0.326,48,30,0,0.464,0.365,0,-1,-1,-1,"0","New_Jers",NA,NA,0.492
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,2,"NEW","JER",0,0.212,-0.28,48,30,0,0.378,0.329,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.406
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,3,"NEW","JER",0,0.268,-0.247,48,30,1,0.406,0.34,0,-1,0,-1,"-1","New_Jers",NA,NA,0.434
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,4,"NEW","JER",0,0.327,-0.168,48,30,0,0.615,0.474,0,0,0,0,"0","New_Jers",NA,NA,0.615
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,5,"NEW","JER",0,0.295,-0.102,48,30,0,0.418,0.386,0,-1,-1,-1,"0","New_Jers",NA,NA,0.446
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,6,"NEW","JER",0,0.091,-0.408,48,30,0,0.425,0.338,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.453
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,7,"NEW","JER",0,0.412,-0.042,48,30,0,0.435,0.31,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.463
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,8,"NEW","JER",0,0.092,-0.531,48,30,0,0.499,0.286,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.527
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,9,"NEW","JER",0,0.328,-0.173,48,30,0,0.378,0.31,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.406
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,10,"NEW","JER",0,0.28,-0.208,48,30,0,0.526,0.465,0,0,NA,-1,"-1","New_Jers",NA,NA,0.526
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,11,"NEW","JER",0,0.308,-0.311,48,30,0,0.508,0.383,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.536
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,12,"NEW","JER",0,0.23,-0.312,48,30,0,0.48,0.353,0,-1,-1,-1,"-1","New_Jers",NA,NA,0.508
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,13,"NEW","JER",0,-0.614,-0.236,48,30,0,0.681,0.657,0,1,1,1,"1","New_Jers",NA,NA,0.653
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,12,14,"NEW","JER",0,-0.344,-0.224,48,30,0,0.628,0.635,0,1,1,1,"1","New_Jers",NA,NA,0.6
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,1,"NEW","YOR",0,0.58,-0.075,48,32,0,0.324,0.214,0,-1,-1,0,"-1","New_York",NA,NA,0.352
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,2,"NEW","YOR",0,0.32,-0.182,48,32,0,0.302,0.216,0,-1,-1,-1,"-1","New_York",NA,NA,0.33
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,3,"NEW","YOR",0,0.276,-0.262,48,32,0,0.385,0.245,0,-1,-1,-1,"-1","New_York",NA,NA,0.413
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,4,"NEW","YOR",0,0.387,-0.328,48,32,1,0.517,0.4,0,-1,0,0,NA,"New_York",NA,NA,0.545
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,5,"NEW","YOR",0,0.288,-0.36,48,32,0,0.536,0.47,0,-1,-1,0,"1","New_York",NA,NA,0.564
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,6,"NEW","YOR",0,0.385,-0.45,48,32,1,0.579,0.461,0,-1,0,1,"1","New_York",NA,NA,0.607
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,7,"NEW","YOR",0,-0.685,-0.18,48,32,1,0.6,0.575,0,1,0,1,"1","New_York",NA,NA,0.572
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,8,"NEW","YOR",0,-0.505,-0.246,48,32,0,0.703,0.539,0,1,1,1,"1","New_York",NA,NA,0.675
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,9,"NEW","YOR",0,-0.444,-0.208,48,32,0,0.691,0.602,0,1,1,1,"1","New_York",NA,NA,0.663
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,10,"NEW","YOR",0,-0.462,-0.267,48,32,0,0.682,0.631,0,1,1,1,"1","New_York",NA,NA,0.654
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,11,"NEW","YOR",0,-0.5,-0.274,48,32,0,0.645,0.604,0,1,1,1,"1","New_York",NA,NA,0.617
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,12,"NEW","YOR",0,-0.534,-0.293,48,32,0,0.654,0.54,0,1,1,1,"1","New_York",NA,NA,0.626
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,13,"NEW","YOR",0,-0.409,-0.31,48,32,0,0.597,0.535,0,1,1,1,"1","New_York",NA,NA,0.569
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,14,"NEW","YOR",1,-0.549,-0.393,48,32,0,NA,0.75,0,1,1,1,"0","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,15,"NEW","YOR",0,-0.411,-0.223,48,32,0,0.814,0.789,0,1,1,1,"1","New_York",NA,NA,0.786
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,16,"NEW","YOR",0,0.379,-0.091,48,32,0,0.528,0.388,0,0,NA,-1,"-1","New_York",NA,NA,0.528
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,17,"NEW","YOR",0,0.233,-0.254,48,32,0,0.412,0.373,0,-1,-1,0,"-1","New_York",NA,NA,0.44
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,18,"NEW","YOR",0,-0.496,-0.343,48,32,0,NA,0.542,0,NA,NA,1,"1","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,19,"NEW","YOR",0,-0.647,-0.273,48,32,0,0.789,0.714,0,1,1,1,"1","New_York",NA,NA,0.761
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,20,"NEW","YOR",0,-0.606,-0.288,48,32,0,0.68,0.611,0,1,1,1,"1","New_York",NA,NA,0.652
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,21,"NEW","YOR",0,-0.18,-0.606,48,32,0,0.493,0.465,0,-1,-1,0,"1","New_York",NA,NA,0.521
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,22,"NEW","YOR",0,-0.453,-0.216,48,32,0,0.819,0.625,0,1,1,1,"1","New_York",NA,NA,0.791
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,23,"NEW","YOR",0,-0.465,-0.24,48,32,0,NA,0.633,0,1,1,1,"1","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,24,"NEW","YOR",1,-0.61,-0.321,48,32,0,NA,0.699,0,0,1,1,"1","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,25,"NEW","YOR",0,-0.528,-0.232,48,32,0,NA,0.512,0,1,1,1,"0","New_York",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,26,"NEW","YOR",0,0.222,-0.377,48,32,1,0.616,0.458,0,-1,0,1,"1","New_York",NA,NA,0.644
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,27,"NEW","YOR",0,0.511,-0.085,48,32,1,0.454,0.315,0,-1,0,-1,"-1","New_York",NA,NA,0.482
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,28,"NEW","YOR",0,0.341,-0.191,48,32,0,0.343,0.246,0,-1,-1,-1,"0","New_York",NA,NA,0.371
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,29,"NEW","YOR",0,0.465,-0.316,48,32,0,0.378,0.398,0,-1,-1,0,"-1","New_York",NA,NA,0.406
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,30,"NEW","YOR",0,0.364,-0.184,48,32,0,0.352,0.305,0,-1,-1,-1,"0","New_York",NA,NA,0.38
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,31,"NEW","YOR",0,0.264,-0.301,48,32,0,0.437,0.408,0,-1,-1,-1,"0","New_York",NA,NA,0.465
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,32,"NEW","YOR",0,-0.462,-0.203,48,32,1,0.575,0.551,0,1,0,1,"1","New_York",NA,NA,0.547
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,33,"NEW","YOR",0,0.242,-0.283,48,32,0,0.345,0.301,0,-1,-1,-1,"-1","New_York",NA,NA,0.373
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,34,"NEW","YOR",0,0.375,0.055,48,32,0,0.383,0.258,0,-1,-1,-1,"-1","New_York",NA,NA,0.411
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,35,"NEW","YOR",0,0.445,-0.155,48,32,0,0.501,0.457,0,-1,-1,-1,"0","New_York",NA,NA,0.529
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,36,"NEW","YOR",0,0.324,-0.401,48,32,0,0.478,0.367,0,-1,-1,0,"-1","New_York",NA,NA,0.506
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,37,"NEW","YOR",0,0.282,-0.306,48,32,0,0.35,0.283,0,-1,-1,-1,"-1","New_York",NA,NA,0.378
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,38,"NEW","YOR",0,0.586,0.017,48,32,0,0.42,0.279,0,-1,-1,-1,"-1","New_York",NA,NA,0.448
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,39,"NEW","YOR",0,0.355,-0.049,48,32,0,0.345,0.274,0,-1,-1,-1,"-1","New_York",NA,NA,0.373
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,40,"NEW","YOR",0,0.179,-0.478,48,32,1,0.486,0.395,0,-1,0,1,"1","New_York",NA,NA,0.514
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,41,"NEW","YOR",0,0.337,0.052,48,32,1,0.399,0.285,0,-1,0,-1,"-1","New_York",NA,NA,0.427
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,42,"NEW","YOR",0,0.215,-0.091,48,32,0,0.477,0.374,0,0,NA,-1,"0","New_York",NA,NA,0.477
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,43,"NEW","YOR",0,0.253,-0.339,48,32,1,0.52,0.332,0,-1,0,-1,"-1","New_York",NA,NA,0.548
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,44,"NEW","YOR",0,0.361,-0.225,48,32,1,0.529,0.425,0,-1,0,-1,"0","New_York",NA,NA,0.557
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,13,45,"NEW","YOR",0,0.637,0.021,48,32,0,0.378,0.275,0,-1,-1,-1,"-1","New_York",NA,NA,0.406
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,1,"NORTH","C",0,-0.117,0.368,48,33,0,0.927,0.892,0,1,1,1,"1","North_Ca",NA,NA,0.899
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,2,"NORTH","C",0,-0.209,0.263,48,33,0,NA,NA,0,1,1,1,"1","North_Ca",NA,NA,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,3,"NORTH","C",0,-0.014,0.474,48,33,0,0.788,0.667,0,1,1,1,"1","North_Ca",NA,NA,0.76
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,4,"NORTH","C",0,-0.171,0.271,48,33,0,0.781,0.657,0,1,1,1,"1","North_Ca",NA,NA,0.753
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,5,"NORTH","C",0,-0.364,0.276,48,33,0,0.736,0.629,0,0,1,1,"1","North_Ca",NA,NA,0.736
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,6,"NORTH","C",0,-0.086,0.278,48,33,0,0.739,0.634,0,1,1,1,"1","North_Ca",NA,NA,0.711
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,7,"NORTH","C",0,-0.17,0.357,48,33,0,0.846,0.739,0,0,1,1,"1","North_Ca",NA,NA,0.846
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,8,"NORTH","C",0,-0.313,0.197,48,33,0,0.627,0.542,0,1,1,0,"1","North_Ca",NA,NA,0.599
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,9,"NORTH","C",0,-0.055,0.276,48,33,0,0.596,0.549,0,1,1,1,"1","North_Ca",NA,NA,0.568
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,10,"NORTH","C",0,-0.1,0.276,48,33,0,0.596,0.538,0,1,1,0,"1","North_Ca",NA,NA,0.568
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,11,"NORTH","C",0,-0.154,0.233,48,33,0,0.649,0.585,0,1,1,1,"1","North_Ca",NA,NA,0.621
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,47,12,"NORTH","C",0,-0.071,0.198,48,33,0,0.631,0.605,0,1,1,0,NA,"North_Ca",NA,NA,0.603
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
80,24,1,"OHIO","0",0.471,-0.187,48,35,0,0.484,0.358,0,-1,-1,-1,-1,"Ohio",NA,NA,0.512,0.378
80,24,2,"OHIO","0",0.415,-0.172,48,35,1,0.529,0.368,0,-1,0,-1,-1,"Ohio",NA,NA,0.557,0.388
80,24,3,"OHIO","0",0.252,-0.281,48,35,1,0.582,0.48,0,-1,0,1,0,"Ohio",NA,NA,0.61,0.46
80,24,4,"OHIO","1",0.643,0.349,48,35,0,0.443,0.408,0,-1,-1,-1,-1,"Ohio",NA,NA,0.471,0.428
80,24,5,"OHIO","0",0.68,0.084,48,35,0,0.479,0.397,0,-1,-1,-1,-1,"Ohio",NA,NA,0.507,0.417
80,24,6,"OHIO","0",0.553,0.147,48,35,1,0.531,0.452,0,-1,0,-1,-1,"Ohio",NA,NA,0.559,0.472
80,24,7,"OHIO","0",0.501,-0.049,48,35,0,NA,0.32,0,-1,-1,-1,-1,"Ohio",NA,NA,NA,0.34
80,24,8,"OHIO","0",0.653,0.232,48,35,0,0.455,0.36,0,-1,-1,-1,-1,"Ohio",NA,NA,0.483,0.38
80,24,9,"OHIO","0",0.263,-0.135,48,35,1,0.538,0.499,0,-1,0,-1,0,"Ohio",NA,NA,0.566,0.519
80,24,10,"OHIO","0",0.446,-0.052,48,35,1,0.421,0.334,0,-1,0,-1,-1,"Ohio",NA,NA,0.449,0.354
80,24,11,"OHIO","0",0.401,-0.052,48,35,0,0.492,0.394,0,-1,-1,-1,0,"Ohio",NA,NA,0.52,0.414
80,24,12,"OHIO","0",0.379,-0.16,48,35,0,0.479,0.38,0,-1,-1,-1,-1,"Ohio",NA,NA,0.507,0.4
80,24,13,"OHIO","0",0.408,-0.079,48,35,0,0.409,0.279,0,-1,-1,-1,-1,"Ohio",NA,NA,0.437,0.299
80,24,14,"OHIO","0",-0.475,-0.262,48,35,1,0.575,0.536,0,1,0,1,1,"Ohio",NA,NA,0.547,0.516
80,24,15,"OHIO","0",0.438,0.112,48,35,1,0.564,0.468,0,-1,0,-1,0,"Ohio",NA,NA,0.592,0.488
80,24,16,"OHIO","0",0.45,0.012,48,35,1,0.526,0.442,0,-1,0,1,0,"Ohio",NA,NA,0.554,0.422
80,24,17,"OHIO","0",0.488,-0.09,48,35,0,0.471,0.347,0,-1,-1,-1,-1,"Ohio",NA,NA,0.499,0.367
80,24,18,"OHIO","0",0.339,-0.133,48,35,1,0.541,0.412,0,-1,0,-1,0,"Ohio",NA,NA,0.569,0.432
80,24,19,"OHIO","0",-0.396,-0.244,48,35,0,0.681,0.598,0,1,1,1,1,"Ohio",NA,NA,0.653,0.578
80,24,20,"OHIO","0",-0.366,-0.245,48,35,0,NA,0.67,0,1,1,1,1,"Ohio",NA,NA,NA,0.65
80,24,21,"OHIO","0",-0.338,-0.226,48,35,0,0.76,0.64,0,1,1,1,0,"Ohio",NA,NA,0.732,0.62
80,24,22,"OHIO","0",0.3,-0.271,48,35,0,0.453,0.283,0,-1,-1,-1,-1,"Ohio",NA,NA,0.481,0.303
80,53,1,"OKLAHOM","0",0.648,0.218,48,36,1,0.533,0.455,0,-1,0,-1,0,"Oklahoma",NA,NA,0.561,0.475
80,53,2,"OKLAHOM","0",-0.221,0.138,48,36,0,0.706,0.631,0,1,1,1,1,"Oklahoma",NA,NA,0.678,0.611
80,53,3,"OKLAHOM","0",-0.29,0.246,48,36,0,0.839,0.85,0,1,1,0,NA,"Oklahoma",NA,NA,0.811,0.85
80,53,4,"OKLAHOM","0",-0.214,0.183,48,36,0,0.721,0.644,0,0,NA,0,1,"Oklahoma",NA,NA,0.721,0.644
80,53,5,"OKLAHOM","0",-0.282,0.118,48,36,0,0.674,0.52,0,1,1,1,1,"Oklahoma",NA,NA,0.646,0.5
80,53,6,"OKLAHOM","0",-0.189,0.17,48,36,0,0.737,0.657,0,1,1,0,1,"Oklahoma",NA,NA,0.709,0.657
80,53,7,"OKLAHOM","0",-0.184,0.507,48,36,0,0.794,0.787,0,0,1,0,NA,"Oklahoma",NA,NA,0.794,0.787
80,53,8,"OKLAHOM","0",0.517,0.312,48,36,0,0.58,0.452,0,0,0,-1,-1,"Oklahoma",NA,NA,0.58,0.472
80,72,1,"OREGON","0",0.246,-0.066,48,37,0,0.341,0.28,0,-1,-1,0,0,"Oregon",NA,NA,0.369,0.28
80,72,2,"OREGON","0",0.325,0.102,48,37,0,0.418,0.326,0,-1,-1,-1,-1,"Oregon",NA,NA,0.446,0.346
80,72,3,"OREGON","0",0.127,-0.264,48,37,0,0.401,0.433,0,-1,-1,-1,0,"Oregon",NA,NA,0.429,0.453
80,72,4,"OREGON","0",0.344,-0.054,48,37,0,0.334,0.308,0,-1,-1,-1,-1,"Oregon",NA,NA,0.362,0.328
80,14,1,"PENNSYL","0",0.477,-0.342,48,38,0,0.534,0.427,0,0,NA,1,0,"Pennsylv",NA,NA,0.534,0.407
80,14,2,"PENNSYL","0",0.468,-0.155,48,38,1,0.544,0.486,0,-1,0,1,1,"Pennsylv",NA,NA,0.572,0.466
80,14,3,"PENNSYL","0",0.312,-0.261,48,38,0,0.48,0.379,0,-1,-1,0,NA,"Pennsylv",NA,NA,0.508,0.379
80,14,4,"PENNSYL","0",0.443,-0.059,48,38,1,0.583,0.47,0,-1,0,1,1,"Pennsylv",NA,NA,0.611,0.45
80,14,5,"PENNSYL","0",0.401,-0.111,48,38,0,0.507,0.431,0,-1,-1,1,1,"Pennsylv",NA,NA,0.535,0.411
80,14,6,"PENNSYL","0",0.291,-0.319,48,38,1,0.43,0.415,0,-1,0,1,0,"Pennsylv",NA,NA,0.458,0.395
80,14,7,"PENNSYL","0",0.218,-0.355,48,38,0,0.381,0.335,0,0,-1,0,NA,"Pennsylv",NA,NA,0.381,0.335
80,14,8,"PENNSYL","1",0,0,48,38,0,0.408,0.411,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.436,0.431
80,14,9,"PENNSYL","0",0.378,-0.178,48,38,0,0.329,0.273,0,-1,-1,0,-1,"Pennsylv",NA,NA,0.357,0.273
80,14,10,"PENNSYL","0",0.442,-0.483,48,38,0,0.585,0.49,0,0,1,0,NA,"Pennsylv",NA,NA,0.585,0.49
80,14,11,"PENNSYL","0",0.201,-0.489,48,38,0,0.518,0.492,0,0,0,1,1,"Pennsylv",NA,NA,0.518,0.472
80,14,12,"PENNSYL","0",0.322,-0.267,48,38,0,0.394,0.373,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.422,0.393
80,14,13,"PENNSYL","0",0.211,-0.22,48,38,0,0.52,0.428,0,-1,-1,1,0,"Pennsylv",NA,NA,0.548,0.408
80,14,14,"PENNSYL","0",0.491,-0.008,48,38,0,0.348,0.326,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.376,0.346
80,14,15,"PENNSYL","0",0.726,0.167,48,38,0,0.385,0.315,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.413,0.335
80,14,16,"PENNSYL","0",0.382,-0.19,48,38,0,0.331,0.256,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.359,0.276
80,14,17,"PENNSYL","0",0.502,-0.104,48,38,1,0.355,0.338,0,-1,0,-1,0,"Pennsylv",NA,NA,0.383,0.358
80,14,18,"PENNSYL","0",0.323,-0.329,48,38,0,0.363,0.31,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.391,0.33
80,14,19,"PENNSYL","0",0.431,-0.145,48,38,0,0.363,0.305,0,-1,-1,-1,-1,"Pennsylv",NA,NA,0.391,0.325
80,14,20,"PENNSYL","0",-0.213,-0.128,48,38,0,0.588,0.525,0,1,1,1,0,"Pennsylv",NA,NA,0.56,0.505
80,14,21,"PENNSYL","0",0.548,0.05,48,38,0,0.537,0.48,0,-1,-1,-1,0,"Pennsylv",NA,NA,0.565,0.5
